Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeDiscontinuousOperations,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,
KAREX BERHAD,44742,0,0.045777,"RM20,875,000.00","RM-6,191,000.00",23429000,"RM329,062,000.00","RM20,875,000.00","RM-2,554,000.00","RM-3,625,000.00","RM3,934,000.00",309000,"RM-6,191,000.00","RM-6,191,000.00","RM424,505,000.00",#NUM!,"RM-2,863,000.00","RM1,053,461,000.00","RM1,053,461,000.00",-0.0059,-0.0059,-6191000,-6191000,0,-6191000,RM0.00,-6191000,-6191000,-297000,-6488000,-3625000,3934000,309000,-2863000,95443000,3511000,96114000,45307000,50807000,92580000,329062000,"RM421,642,000.00","RM421,642,000.00",,,,,,,,,,,,,,
KAREX BERHAD,44377,0,0.24,"RM25,126,000.00","RM-1,020,000.00",22996000,"RM322,098,000.00","RM25,126,000.00","RM2,130,000.00","RM-2,478,000.00","RM2,664,000.00",186000,"RM-1,020,000.00","RM-1,020,000.00","RM417,872,000.00",1864000,"RM1,944,000.00","RM1,028,828,000.00","RM1,028,828,000.00",-0.001,-0.001,-1020000,-1020000,0,-1020000,"RM-1,166,000.00",146000,146000,-680000,-534000,-2478000,2664000,186000,1944000,95774000,2209000,98126000,47989000,50137000,97718000,322098000,"RM419,816,000.00","RM419,816,000.00",,,,,,,,,,,,,,
KAREX BERHAD,44012,0,0.328197,"RM28,507,000.00","RM228,000.00",20825000,"RM307,364,000.00","RM28,507,000.00","RM7,682,000.00","RM-1,973,000.00","RM2,490,000.00",517000,"RM228,000.00","RM228,000.00","RM387,902,000.00",2189000,"RM7,165,000.00","RM1,002,375,000.00","RM1,002,375,000.00",0.0002,0.0002,228000,228000,0,228000,"RM-3,260,000.00",3488000,3488000,1704000,5192000,-1973000,2490000,517000,7165000,80538000,81000,84167000,34301000,49866000,87703000,307364000,"RM395,067,000.00","RM395,067,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,,,,
KARYON INDUSTRIES BERHAD,45016,0,0.333231,"RM10,835,879.00","RM6,007,088.00",1573711,"RM162,678,527.00","RM10,835,879.00","RM9,262,168.00","RM-252,915.00","RM252,915.00","RM6,007,088.00","RM6,007,088.00","RM177,630,404.00","RM475,713,257.00","RM475,713,257.00",0.0126,0.0126,6007088,6007088,0,6007088,6007088,6007088,3002165,9009253,-252915,252915,9262168,14951877,589202,15286622,4551335,10735287,24214045,162678527,"RM186,892,572.00","RM186,892,572.00",,,,,,,,,,,,,,,,,,,
KARYON INDUSTRIES BERHAD,44651,0,0.267509,"RM12,110,213.00","RM7,556,868.00",1523348,"RM164,040,792.00","RM12,110,213.00","RM10,586,865.00","RM-270,197.00","RM270,197.00","RM7,556,868.00","RM7,556,868.00","RM177,725,420.00","RM475,713,257.00","RM475,713,257.00",0.0159,0.0159,7556868,7556868,0,7556868,7556868,7556868,2759800,10316668,-270197,270197,10586865,13684628,136828,14435728,4504735,9930993,24271493,164040792,"RM188,312,285.00","RM188,312,285.00",,,,,,,,,,,,,,,,,,,
KARYON INDUSTRIES BERHAD,44286,0,0.358044,"RM9,006,464.00","RM4,704,521.00",1401121,"RM115,691,271.00","RM9,006,464.00","RM7,605,343.00","RM-276,931.00","RM276,931.00","RM4,704,521.00","RM4,704,521.00","RM128,982,275.00","RM475,713,257.00","RM475,713,257.00",0.0099,0.0099,4704521,4704521,0,4704521,4704521,4704521,2623891,7328412,-276931,276931,7605343,13291004,1537609,13026728,3477760,9548968,20896347,115691271,"RM136,587,618.00","RM136,587,618.00",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,
KAWAN FOOD BERHAD,44926,0,0.041507,"RM59,691,999.00","RM38,498,719.00",19235666,"RM191,684,230.00","RM59,691,999.00","RM40,456,333.00","RM578,523.00","RM312,323.00",890846,"RM38,498,719.00","RM38,498,719.00","RM264,399,038.00","RM39,949,572.00","RM359,956,028.00","RM359,956,028.00",0.107,0.107,38498719,38498719,0,38498719,"RM20,981.00",38477738,38477738,1666272,40144010,6247373,578523,312323,890846,28832081,72714808,72714808,47361396,25353412,101546889,191684230,"RM293,231,119.00","RM293,231,119.00",,,,,,,,,,,,,,,
KAWAN FOOD BERHAD,44561,0,0.132889,"RM55,825,555.00","RM31,785,088.00",18552237,"RM161,232,739.00","RM55,825,555.00","RM37,273,318.00","RM340,510.00","RM617,277.00",957787,"RM31,785,088.00","RM31,785,088.00","RM222,288,323.00","RM36,315,531.00","RM359,915,533.00","RM359,519,760.00",0.0883,0.0884,31785088,31785088,0,31785088,RM222.00,31784866,31784866,4871175,36656041,4711782,340510,617277,957787,29481426,61055584,61055584,37574225,23481359,90537010,161232739,"RM251,769,749.00","RM251,769,749.00",,,,,,,,,,,,,,,
KAWAN FOOD BERHAD,44196,0,0.136274,"RM49,659,569.00","RM28,017,858.00",16866864,"RM153,693,190.00","RM49,659,569.00","RM32,792,705.00","RM-310,030.00","RM777,312.00",467282,"RM28,017,858.00","RM28,017,858.00","RM228,217,476.00","RM32,325,423.00","RM360,506,850.00","RM359,519,760.00",0.0777,0.0779,28017858,28017858,0,28017858,"RM365,338.00",27652520,27652520,4362873,32015393,5379762,-310030,777312,467282,26485485,74524286,74524286,46930588,27593698,101009771,153693190,"RM254,702,961.00","RM254,702,961.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,ImpairmentOfCapitalAssets,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,
KECK SENG (MALAYSIA) BERHAD,44926,7105570.470373,0.185878,"RM258,281,000.00",38227000,38227000,"RM201,573,000.00",32599000,"RM1,484,706,000.00","RM296,508,000.00","RM263,909,000.00","RM7,468,000.00","RM6,730,000.00",14198000,"RM170,451,570.47","RM201,573,000.00","RM1,660,387,000.00","RM263,909,000.00","RM359,303,000.00","RM359,303,000.00",0.561,0.561,201573000,201573000,0,201573000,"RM-7,802,000.00",209375000,209375000,47804000,257179000,8587000,31163000,-11527000,-19636000,7468000,6730000,14198000,167185000,175681000,18361000,157320000,52343000,104977000,342866000,1484706000,"RM1,827,572,000.00","RM1,827,572,000.00",,,,,,,,,
KECK SENG (MALAYSIA) BERHAD,44561,101775.456067,0.23891,"RM135,081,000.00",426000,426000,"RM79,020,000.00",32776000,"RM1,080,059,000.00","RM135,507,000.00","RM102,731,000.00","RM1,526,000.00","RM4,719,000.00",6245000,"RM78,695,775.46","RM79,020,000.00","RM1,234,045,000.00","RM102,731,000.00","RM359,303,000.00","RM359,303,000.00",0.2199,0.2199,79020000,79020000,0,79020000,"RM4,424,000.00",74596000,74596000,23416000,98012000,8819000,0,#NUM!,0,1526000,4719000,6245000,77933000,153986000,28715000,125271000,35353000,89918000,231919000,1080059000,"RM1,311,978,000.00","RM1,311,978,000.00",,,,,,,,,
KECK SENG (MALAYSIA) BERHAD,44196,15864.273143,0.155532,"RM-40,592,000.00",102000,102000,"RM-64,561,000.00",39265000,"RM735,307,000.00","RM-40,490,000.00","RM-79,755,000.00","RM7,733,000.00","RM5,475,000.00",13208000,"RM-64,647,135.73","RM-64,561,000.00","RM979,299,000.00","RM-79,755,000.00","RM359,303,000.00","RM359,303,000.00",-0.1797,-0.1797,-64561000,-64561000,0,-64561000,"RM7,413,000.00",-71974000,-71974000,-13256000,-85230000,5864000,#NUM!,#NUM!,#NUM!,7733000,5475000,13208000,-104836000,243992000,136924000,107068000,14138000,92930000,139156000,735307000,"RM874,463,000.00","RM874,463,000.00",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,
KEIN HING INTERNATIONAL BERHAD,45046,-8090.018855,0.158361,"RM45,249,139.00",-51086,-51086,"RM22,303,905.00",12275220,"RM268,368,048.00","RM45,198,053.00","RM32,922,833.00","RM-2,892,218.00","RM3,366,222.00",474004,"RM22,346,900.98","RM22,303,905.00","RM294,212,417.00",652806,"RM32,448,829.00","RM108,899,996.00","RM108,899,996.00",0.2048,0.2048,22303905,22303905,0,22303905,"RM-2,572,098.00",24876003,24876003,4680608,29556611,-51086,51086,-2892218,3366222,474004,32499915,25844369,981060,40083340,2811012,37272328,58344284,268368048,"RM326,712,332.00","RM326,712,332.00",,,,,,,,,,
KEIN HING INTERNATIONAL BERHAD,44681,0,0.15849,"RM37,817,389.00",0,0,"RM15,784,992.00",11763195,"RM220,824,703.00","RM37,817,389.00","RM26,054,194.00","RM-2,915,747.00","RM3,155,989.00",240242,"RM15,784,992.00","RM15,784,992.00","RM242,486,730.00",803658,"RM25,813,952.00","RM108,899,996.00","RM108,899,996.00",0.1449,0.1449,15784992,15784992,0,15784992,"RM-3,484,068.00",19269060,19269060,3629145,22898205,0,0,-2915747,3155989,240242,25813952,21662027,1982419,36169411,3940084,32229327,47475979,220824703,"RM268,300,682.00","RM268,300,682.00",,,,,,,,,,
KEIN HING INTERNATIONAL BERHAD,44316,0,0.200539,"RM31,394,522.00",#NUM!,#NUM!,"RM11,889,964.00",11571482,"RM199,825,473.00","RM31,394,522.00","RM19,823,040.00","RM-2,627,916.00","RM3,080,950.00",453034,"RM11,889,964.00","RM11,889,964.00","RM227,677,721.00",781834,"RM19,370,006.00","RM108,899,996.00","RM108,899,996.00",0.1092,0.1092,11889964,11889964,0,11889964,"RM-1,494,682.00",13384646,13384646,3357444,16742090,#NUM!,#NUM!,-2627916,3080950,453034,19370006,27852248,3257256,35078890,3164240,31914650,47222254,199825473,"RM247,047,727.00","RM247,047,727.00",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,RestructuringAndMergernAcquisition,NetNonOperatingInterestIncomeExpense,TotalOtherFinanceCost,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,
KEJURUTERAAN ASASTERA BERHAD,44926,399858.48,0.24,"RM11,778,206.00",1666077,1666077,"RM2,856,043.00",4884870,"RM158,916,474.00","RM13,444,283.00","RM8,559,413.00","RM-3,315,464.00","RM3,642,258.00",517026,"RM1,589,824.48","RM2,856,043.00","RM181,155,421.00",451398,"RM8,749,645.00","RM3,008,354,988.00","RM1,800,871,381.00",0.0009,0.0016,2856043,2856043,0,2856043,"RM67,049.00",2788994,2788994,2128161,4917155,719453,1666077,#NUM!,-28000,-1638077,-3315464,190232,3642258,517026,5847089,22238947,22238947,22238947,28086036,158916474,"RM187,002,510.00","RM187,002,510.00",,,,,,,,
KEJURUTERAAN ASASTERA BERHAD,44561,129239.76,0.24,"RM13,734,970.00",538499,538499,"RM4,071,868.00",3658212,"RM144,306,913.00","RM14,273,469.00","RM10,615,257.00","RM-2,884,596.00","RM3,115,646.00",390664,"RM3,662,608.76","RM4,071,868.00","RM165,751,152.00",286885,"RM10,774,871.00","RM2,434,973,343.00","RM1,505,990,736.00",0.0017,0.0027,4071868,4071868,0,4071868,"RM-28,129.00",4099997,4099997,3399614,7499611,872464,538499,-55999,-482500,0,-2884596,159614,3115646,390664,8971476,21444239,21456239,21456239,30415715,144306913,"RM174,722,628.00","RM174,722,628.00",,,,,,,,
KEJURUTERAAN ASASTERA BERHAD,44196,0,0.399276,"RM10,996,918.00",0,0,"RM5,287,777.00",1304542,"RM126,822,087.00","RM10,996,918.00","RM9,692,376.00","RM-358,962.00","RM1,054,107.00",781245,"RM5,287,777.00","RM5,287,777.00","RM142,212,875.00",189400,"RM9,778,476.00","RM928,037,397.00","RM465,678,132.00",0.00576,0.01134,5287777,5287777,0,5287777,"RM98,560.00",5189217,5189217,3449052,8638269,272470,0,#NUM!,0,#NUM!,-358962,86100,1054107,781245,8545121,15390788,15390788,15390788,23935909,126822087,"RM150,757,996.00","RM150,757,996.00",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,ImpairmentOfCapitalAssets,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,ResearchAndDevelopment,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,RentAndLandingFees,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,
KELINGTON GROUP BERHAD,44926,-857116,0.212,"RM91,018,000.00",-4043000,-4043000,"RM55,752,000.00",7168000,"RM1,130,695,000.00","RM86,975,000.00","RM79,807,000.00","RM-5,416,000.00","RM5,416,000.00",#NUM!,"RM58,937,884.00","RM55,752,000.00","RM1,200,024,000.00",939000,"RM643,225,596.00","RM643,007,152.00",0.0867,0.0867,55752000,55752000,0,55752000,"RM-2,754,000.00",58506000,58506000,15885000,74391000,5037000,-4043000,#NUM!,4043000,#NUM!,-5416000,5416000,#NUM!,78813000,69329000,10345000,#NUM!,#NUM!,#NUM!,58984000,2588000,56396000,#NUM!,148142000,1130695000,"RM1,278,837,000.00","RM1,278,837,000.00",,,,
KELINGTON GROUP BERHAD,44561,-688296,0.168,"RM48,112,000.00",-4097000,-4097000,"RM28,958,000.00",5686000,"RM429,306,000.00","RM44,015,000.00","RM38,329,000.00","RM-2,635,000.00","RM2,635,000.00",582000,"RM32,366,704.00","RM28,958,000.00","RM478,209,000.00",941000,"RM481,814,948.00","RM481,814,948.00",0.0601,0.0601,28958000,28958000,0,28958000,"RM-742,000.00",29700000,29700000,5994000,35694000,6081000,-4097000,193000,4097000,170000,-2635000,2635000,582000,36345000,48903000,2231000,1893000,1893000,3570000,46672000,2579000,44093000,941000,85248000,429306000,"RM514,554,000.00","RM514,554,000.00",,,,
KELINGTON GROUP BERHAD,44196,-848067.987587,0.160134,"RM33,855,000.00",-5296000,-5296000,"RM17,504,000.00",5138000,"RM335,805,000.00","RM28,559,000.00","RM23,421,000.00","RM-1,747,000.00","RM2,476,000.00",729000,"RM21,951,932.01","RM17,504,000.00","RM367,634,000.00",953000,"RM476,610,330.00","RM476,610,330.00",0.0367,0.0367,17504000,17504000,0,17504000,"RM-87,000.00",17591000,17591000,3354000,20945000,1574000,-5296000,234000,5015000,47000,-1747000,2476000,729000,26965000,31829000,-384000,1440000,1440000,4158000,10761000,1162000,9599000,953000,58794000,335805000,"RM394,599,000.00","RM394,599,000.00",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,
KEN HOLDINGS BERHAD,44926,8978.244561,0.272068,"RM8,032,000.00",33000,33000,"RM2,911,000.00",4044000,"RM11,735,000.00","RM8,065,000.00","RM4,021,000.00","RM-22,000.00","RM22,000.00","RM2,886,978.24","RM2,911,000.00","RM16,855,000.00",12000,"RM4,021,000.00","RM179,337,000.00","RM179,337,000.00",0.02,0.02,2911000,2911000,0,2911000,RM0.00,2911000,2911000,1088000,3999000,33000,-33000,-22000,22000,3988000,5120000,12274000,678000,11596000,9108000,11735000,"RM20,843,000.00","RM20,843,000.00",,,,,,,,,,,,,
KEN HOLDINGS BERHAD,44561,56537.455864,0.274454,"RM24,953,000.00",206000,206000,"RM15,206,000.00",4138000,"RM23,400,000.00","RM25,159,000.00","RM21,021,000.00","RM-63,000.00","RM63,000.00","RM15,056,537.46","RM15,206,000.00","RM30,793,000.00",12000,"RM21,021,000.00","RM179,337,000.00","RM179,337,000.00",0.08,0.08,15206000,15206000,0,15206000,RM0.00,15206000,15206000,5752000,20958000,206000,-206000,-63000,63000,20815000,7393000,13776000,370000,13406000,28208000,23400000,"RM51,608,000.00","RM51,608,000.00",,,,,,,,,,,,,
KEN HOLDINGS BERHAD,44196,-393070.062412,0.129555,"RM16,961,000.00",-3034000,-3034000,"RM8,647,000.00",3912000,"RM15,197,000.00","RM13,927,000.00","RM10,015,000.00","RM-81,000.00","RM81,000.00","RM11,287,929.94","RM8,647,000.00","RM20,475,000.00",12000,"RM10,015,000.00","RM179,337,000.00","RM179,337,000.00",0.05,0.05,8647000,8647000,0,8647000,RM0.00,8647000,8647000,1287000,9934000,-3034000,3034000,-81000,81000,13049000,5278000,11139000,180000,10959000,18327000,15197000,"RM33,524,000.00","RM33,524,000.00",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,GainOnSaleOfSecurity,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,Amortization,DepreciationIncomeStatement,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,RentAndLandingFees,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,,
KENANGA INVESTMENT BANK BERHAD,44926,10197241.915037,0.253486,40228000,40228000,"RM54,511,000.00",25973000,"RM79,336,000.00","RM112,813,000.00",192149000,"RM24,480,241.92","RM54,511,000.00","RM731,078,000.00","RM726,672,000.00",0.0746,0.075,54511000,54511000,54511000,"RM-843,000.00",55354000,55354000,18796000,74150000,6819000,40228000,-40228000,0,29947000,348706000,31665000,25973000,6462000,19511000,67974000,17084000,50890000,1259000,"RM378,811,000.00","RM378,811,000.00",,,,,,,,,,,,,,,,,
KENANGA INVESTMENT BANK BERHAD,44561,28736859.93281,0.198474,144789000,144789000,"RM118,390,000.00",25803000,"RM-27,013,000.00","RM99,561,000.00",72548000,"RM2,337,859.93","RM118,390,000.00","RM742,608,000.00","RM726,885,000.00",0.1594,0.1629,118390000,118390000,118390000,"RM-425,000.00",118815000,118815000,29421000,148236000,5088000,144789000,-144789000,0,119170000,383982000,26877000,25803000,5624000,20179000,83132000,23310000,59822000,1037000,"RM370,187,000.00","RM370,187,000.00",,,,,,,,,,,,,,,,,
KENANGA INVESTMENT BANK BERHAD,44196,5777.530342,0.24073,24000,24000,"RM102,082,000.00",25331000,"RM100,241,000.00","RM120,507,000.00",220748000,"RM102,063,777.53","RM102,082,000.00","RM719,687,000.00","RM701,345,000.00",0.1418,0.1456,102082000,102082000,102082000,"RM-203,000.00",102285000,102285000,32430000,134715000,4931000,24000,-24000,0,171187000,365858000,27855000,25331000,5101000,20230000,80213000,17638000,62575000,1019000,"RM487,159,000.00","RM487,159,000.00",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
